msg_id,date_url,text
dvhab_novosti/89285,https://t.me/dvhab_novosti/89285,"Переделать проект гостиницы «Хабаровск-Сити» на Юнгов потребовали архитекторы края На днях в администрации города подвели итоги слушаний, посвященных проекту двухкорпусной гостиницы высотой до 30 этажей на улице Юнгов. Застройщику дали положительное заключение, но хабаровские архитекторы направили в ДАСиЗ обращение с просьбой направить документацию на доработку. По мнению экспертов, есть важные вопросы и замечания, которые в концепции и схемах не учтены. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89287,https://t.me/dvhab_novosti/89287,Таджики-строители победили в осеннем турнире по дворовому футболу Ежегодный турнир «Золотая осень» завершился на запасном поле стадиона «Авангард» в Комсомольске. Были определены чемпионы во всех возрастных категориях. В абсолютном возрасте сенсацию сотворила команда строителей из Таджикистана. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89295,https://t.me/dvhab_novosti/89295,"Новую писаницу обнаружили археологи в районе Лазо Состоит она из трех рисунков: двух личин (масок) и одного изображения, состоящего из ряда параллельных линий. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89255,https://t.me/dvhab_novosti/89255,"Едут по тротуару: перекрытие дороги в Трубном переулке игнорируют водители «Водоканал» перекрыл Трубный переулок на несколько дней, чтобы провести ремонтные работы на сетях. Для проезда оказались недоступны обе полосы. Однако автолюбители не растерялись и начали кататься по тротуару, так что теперь пешеходы боятся за свою безопасность. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89259,https://t.me/dvhab_novosti/89259,"По новым подъемам: соревнования по эндуро прошли в Хабаровске В Хабаровске в районе Ореховой сопки прошли соревнования по эндуро – дисциплине, в которой мотоциклы ездят по бездорожью, преодолевая трассы с препятствиями. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89269,https://t.me/dvhab_novosti/89269,"Авторский прогноз от профессионального астролога на понедельник, 27 октября Что предсказывают звезды хабаровчанам, расскажем в нашем традиционном гороскопе. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89270,https://t.me/dvhab_novosti/89270,"В Госдуме сообщил о мешающих образованию обязанностях учителей Отмечается, что качественному обучению школьников мешает бюрократическая нагрузка на учителей. Вице-спикер Госдумы Борис Чернышов призвал разработать меры по уменьшению подобной нагрузки. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89271,https://t.me/dvhab_novosti/89271,"Дым от пожаров окутал Хабаровск Термоточки наблюдаются в Хабаровском крае, ЕАО, а также в Китае. В городе утром отмечался характерный запах дыма и смог. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89236,https://t.me/dvhab_novosti/89236,"Авторский прогноз от профессионального астролога на воскресенье, 26 октября Что предсказывают звезды хабаровчанам, расскажем в нашем традиционном гороскопе. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89237,https://t.me/dvhab_novosti/89237,Свадебные туфли 1911 года могут увидеть хабаровчане на выставке в Гродековском музее В Хабаровском краевом музее имени Н. И. Гродекова открылась выставка «Городская свадебная традиция конца XIX – начала XX века». Экспонаты были привезены на Дальний Восток из собрания Государственного музея истории Санкт-Петербурга. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89247,https://t.me/dvhab_novosti/89247,"Пропажа выпечки: почему киоски «Виорд» массово убирают с остановок Жители Хабаровска обеспокоены тем, что с остановок начали пропадать киоски с выпечкой сети «Виорд». Сразу в нескольких районах города павильоны были демонтированы по неизвестным причинам, и горожане боятся, что их не вернут. О том, куда деваются торговые точки, рассказали представители компании. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89248,https://t.me/dvhab_novosti/89248,Проехал на красный: три человека погибли в ДТП в центре Хабаровска Водитель Audi А5 проехал на большой скорости на красный и столкнулся на перекрестке с Toyota Caldina. Обстоятельства устанавливаются. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89215,https://t.me/dvhab_novosti/89215,"Авторский прогноз от профессионального астролога на субботу, 25 октября Что предсказывают звезды хабаровчанам, расскажем в нашем традиционном гороскопе. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89216,https://t.me/dvhab_novosti/89216,"Около 9 миллионов рублей собрали жители Хабаровского края на восстановление ХМТ Ситуацию с краевым музыкальным театром обсудили на заседании коллегии министерства культуры. Сообщается, что новые эскизы проекта здания планируют показать людям до конца ноября. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89217,https://t.me/dvhab_novosti/89217,"Легендарную сауну «Вальдивия» выставили на продажу В Хабаровске продают водно-оздоровительный комплекс «Вальдивия», который существует уже несколько десятков лет и считается одним из самых известных в городе мест отдыха. Владельцы предлагают покупателям продолжить бизнес или создать что-то новое на его месте, но такого же формата. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89218,https://t.me/dvhab_novosti/89218,По обновленной улице Краснодарской официально открыли движение Дорогу открыли после реконструкции. Теперь ее проходимость повысилась. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89219,https://t.me/dvhab_novosti/89219,Душевно и по-пацански: Юрий Николаенко выступил в Хабаровске Накануне в «Ерофее» состоялся долгожданный концерт NЮ — музыкального проекта Юрия Николаенко. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89226,https://t.me/dvhab_novosti/89226,"Миллион вопросов: как появление «Хабаровск-Сити» скажется на жизни всего района В Хабаровске прошли общественные слушания проекта планировки территории в Индустриальном микрорайоне, посвященные строительству 1 этапа «Хабаровск Сити». Жители затронули множество серьезных вопросов, начиная от подъема грунтовых вод в тех местах, где будут подземные парковки, заканчивая забитыми под завязку поликлиниками и детсадами в округе. Но объяснений люди фактически не получили. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89190,https://t.me/dvhab_novosti/89190,"Без лишних затрат: гид по Шанхаю от корреспондента DVHAB Введенный безвизовый режим в Китай позволит хабаровчанам сполна окунуться в азиатскую культуру. Шанхай - это именно то место, где на фоне футуристических небоскребов можно легко найти уголки, сохранившие дух древнего Китая. Корреспондент сайта сумела побывать в этом городе после введения безвизового режима и делится впечатлениями. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89200,https://t.me/dvhab_novosti/89200,"Имперско-советский вариант благоустройства дамбы представил минстрой Краевые власти подготовили два концептуальных решения благоустройства дамбы и объединенной набережной. Про первый, с отсылками к географическим особенностям реки Амур, DVHAB рассказал в прошлый раз. А в этом материале мы рассмотрим второй вариант, подразумевающий создание историко-инвестиционного линейного парка. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89208,https://t.me/dvhab_novosti/89208,Приказ о массовом сокращении на Хабаровском судостроительном заводе отменен Об этом сообщил губернатор Дмитрий Демешин. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89209,https://t.me/dvhab_novosti/89209,Хабаровск затянуло дымом из Китая В краевой столице наблюдается смог. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89210,https://t.me/dvhab_novosti/89210,"Гастрономический чек-ап и другие и другие новости кафе и ресторанов Хабаровска Кулинарный обозреватель DVHAB.ru в своем еженедельном обзоре рассказывает, что нового и интересного ожидается в кафе и ресторанах Хабаровска с 25 по 31 октября. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89211,https://t.me/dvhab_novosti/89211,"Сегодня в Арене «Ерофей» прошел концерт NЮ Делимся с вами атмосферой концерта и будет классно, если поделитесь вашими видео и эмоциями в комментариях 🤗 💙 DVHAB Афиша в ВКонтакте 🙂 Подписывайся на главную афишу Хабаровска"
dvhab_novosti/89170,https://t.me/dvhab_novosti/89170,"Авторский прогноз от профессионального астролога на пятницу, 24 октября Что предсказывают звезды хабаровчанам, расскажем в нашем традиционном гороскопе. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89171,https://t.me/dvhab_novosti/89171,"MaкSим выступит в Хабаровске! МакSим — это не просто голос, это история, рассказанная через музыку. От легендарных «Знаешь ли ты» и «Научусь летать» до композиций, наполненных чувствами и энергией. В её песнях — тепло и сила, которые она передаст каждому слушателю. 🗓Когда: 18 ноября в 20:00 📍Где: Платинум Арена | ул. Дикопольцева, 12 💸Стоимость: 2500 — 7000₽ 🎫 Купить билет 💙 DVHAB Афиша в ВКонтакте 🙂 Подписывайся на главную афишу Хабаровска"
dvhab_novosti/89172,https://t.me/dvhab_novosti/89172,"Кромешная тьма: освещением в центре города недовольны хабаровчане Жители краевой столицы требуют разобраться с работой фонарей на центральных улицах. По словам горожан, территорию они освещают плохо, видимость сохраняется только возле самих столбов, а на проезжей части и тротуарах царит кромешная тьма. Однако в мэрии утверждают, что все соответствует нормативам. 👉 Прочитать статью полностью А как вы оцениваете освещенность дорог в Хабаровске ночью? Сохраняется ли хорошая видимость в темное время суток? Пишите свое мнение в комментариях 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89173,https://t.me/dvhab_novosti/89173,"Помещения знаменитого бара в центре Хабаровска выставили на продажу В Хабаровске продается трехэтажное помещение на Запарина, которое занимает бар Beerfest. Нынешние собственники описывают это место как идеально подходящее для открытия ночного клуба или другого коммерческого проекта. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89175,https://t.me/dvhab_novosti/89175,Что будет с разбитыми дорогами вокруг гостиницы «Хабаровск-Сити» - объяснили власти Замечания местных жителей о катастрофической транспортной ситуации обещали учесть. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89184,https://t.me/dvhab_novosti/89184,Прямые рейсы из Хабаровска на Филиппины появятся в осенне-зимнем расписании Они стартуют с 28 октября. Вылеты запланированы еженедельно по вторникам на Sukhoi Superjet 100. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89185,https://t.me/dvhab_novosti/89185,"Анонс развлекательных мероприятий на выходные, 25 и 26 октября Приближаются выходные дни, а значит самое время подумать о досуге. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89186,https://t.me/dvhab_novosti/89186,"Круговорот несуществующего школьного автобуса объяснила мэрия В прошлом году мэрия анонсировала запуск школьного автобусного маршрута на Ореховой сопке. Возить он должен был детей из новых ЖК в школы Берёзовки. Однако сначала транспорт не ходил якобы из-за отсутствия водителя, а на днях жители случайно узнали, что направление вообще закрыли из-за отсутствия разворотной площадки. Ученикам предложили добираться на занятия самостоятельно, хотя с этим в районе большие проблемы. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89187,https://t.me/dvhab_novosti/89187,"В очередь за российской мукой выстроились китайцы в зоне приграничной торговли В Фуюань было доставлено 67 тонн муки «Беляев», которая в Китае называется «снежный заяц». Сообщается, что китайские потребители любят российскую муку за ее вкусовые качества, низкое содержание глютена и свойства при готовке. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89188,https://t.me/dvhab_novosti/89188,"Дождь и мокрый снег ожидаются в Хабаровске в выходные Синоптики прогнозируют осадки на воскресенье, в субботу их не ожидают. Специалисты отметили, что октябрь в этом году оказался холоднее обычного, и такая тенденция сохранится до конца месяца. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89189,https://t.me/dvhab_novosti/89189,"Старый Lexus LX570 выставила на продажу мэрия Хабаровска Автомобиль 2008 года администрация выставила на аукцион. Это одна из самых дорогих машин, которые распродавала мэрия в последние годы. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89142,https://t.me/dvhab_novosti/89142,Закулисье ХМТ в ОДОРА посетили корреспонденты DVHAB В Доме офицеров Восточного военного округа прошла экскурсия по закулисью Хабаровского музыкального театра. Артистка ХМТ Марьяна Виноградова рассказала о работе коллектива и подготовке к спектаклям. Также участникам удалось пообщаться с помощником режиссера Натальей Калеминой. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89151,https://t.me/dvhab_novosti/89151,"Детский сад сносят в центре Хабаровска под новое строительство Здание 1911 года постройки на улице Служебной начали рушить - в нем ранее располагался детский сад № 184. В управлении образования объяснили, что старое сооружение не вписывается в современные нормы, поэтому его решили убрать. На этом месте появится новое дошкольное учреждение с бассейном, которое возведет концессионер. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89160,https://t.me/dvhab_novosti/89160,"Остановка-призрак: новый павильон на Карла Маркса внезапно исчез Большой новый павильон, который установили весной на остановке возле ТРЦ «Большая Медведица», вывезли в неизвестном направлении. С момента его появления хабаровчане не смогли полноценно воспользоваться им ни разу. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89161,https://t.me/dvhab_novosti/89161,"Опасная аптечка: как утилизировать лекарства без вреда экологии Многие из нас, обнаружив в домашней аптечке просроченные или ненужные таблетки, машинально отправляют их в мусорное ведро. Однако такой подход может быть опасным. Не все знают, что просроченные лекарства требуют правильной утилизации. Многие препараты содержат токсичные вещества, которые могут проникать в почву и воду, нанося вред экосистемам и живым организмам. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89162,https://t.me/dvhab_novosti/89162,"Теплый пол vs радиаторы: какой системой отапливать частный дом Все больше хабаровских домовладельцев отказываются от радиаторов в пользу систем теплого пола. Этот выбор обусловлен целым рядом преимуществ, которые предлагает эта технология. Однако, как и в любом другом деле, здесь есть свои нюансы, и окончательное решение о выборе системы отопления должно основываться на комплексном анализе, учитывающем множество факторов, в том числе качество строительства и уровень теплоизоляции дома. Как отмечают специалисты, при условии нормальных теплопотерь и надежной теплоизоляции дом может быть успешно обогрет исключительно с помощью теплого пола. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89163,https://t.me/dvhab_novosti/89163,"Перевозчик отказался от автобусного маршрута в Хабаровске Перевозчик ИП Павлюк отказался от маршрута № 61К-1. Это далеко не первый подобный случай - в этом году сразу несколько предпринимателей решили уйти с направлений, которые обслуживали, и некоторым найти замену не могут месяцами. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89164,https://t.me/dvhab_novosti/89164,"ЧП в большом туре - фронтмен хабаровской группы Starkillers экстренно госпитализирован Группа Starkillers, находящаяся в туре по России, продолжит выступать без своего фронтмена Дениса Рублевского. Его увезли на скорой в связи с острой болью и ухудшением состояния. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89165,https://t.me/dvhab_novosti/89165,"DVHAB за рулем: сравнили расходы на авто, такси и автобус Одни говорят, что своя машина — это дорого и неудобно, проще заказать такси. Другие выбирают автобусы. Мы решили разобраться, какой способ передвижения по Хабаровску действительно выгоднее. Неделю считали километры, литры и рубли, а заодно проверили, где деньги исчезают быстрее: в баке, в карманах кондуктора или в шашечном приложении. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89166,https://t.me/dvhab_novosti/89166,Горящее «сердце»: строящийся жилой комплекс на Нагишкина тушили пожарные Площадь возгорания составила 30 квадратных метров. В тушении были задействованы четыре человека личного состава и одна единица техники. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89167,https://t.me/dvhab_novosti/89167,"Новые авиарейсы в Китай из Хабаровска согласилась выполнять «Аврора» В крае прорабатывают запуск авиарейсов в осенне-зимний сезон между Хабаровском и Фуюанем. Подвижки в вопросе уже есть: авиакомпания «Аврора» согласилась выполнять полеты, интерес проявляют и туристы. Но сначала нужно дождаться окончания административных процедур на китайской стороне. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89168,https://t.me/dvhab_novosti/89168,"Крысиная атака: грызуны хозяйничают на улицах Хабаровска С приходом первых заморозков, когда ночная температура воздуха начинает приближаться к нулевой отметке, многие жители городов сталкиваются с неприятной проблемой – нашествием грызунов. Уже сейчас горожане жалуются на то, что их беспокоят крысы, которых все чаще можно встретить в подъездах, возле мусорных баков и, к сожалению, даже в жилых помещениях. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89122,https://t.me/dvhab_novosti/89122,Количество рейсов из Хабаровска в Пекин увеличилось Открыта продажа билетов на рейсы из международного аэропорта Хабаровск в Пекин и Харбин до конца осенне-зимней навигации. В столицу Китая рейсы будут отправляться три раза в неделю. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89123,https://t.me/dvhab_novosti/89123,"Чтобы не было коллапса: раскопки на Демьяна Бедного отложил «Водоканал» На Демьяна Бедного с 21 по 25 октября должны были пройти аварийно-восстановительные работы на водопроводе, и проезжую часть из-за этого собирались сузить до одной полосы. Однако из-за ремонта соседней улицы Краснодарской «Водоканал» отложил работы, чтобы в районе не случился транспортный коллапс. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89130,https://t.me/dvhab_novosti/89130,"Программу «Дом дальневосточника» свернули из-за нежелания банков в ней участвовать «Дом дальневосточника» должен был стать программой, которая обеспечит людей в крае доступным жильем, а предприятия - работой, поскольку деревянные домокомплекты планировалось производить внутри региона. Однако в прошлом году стало известно, что с реализацией возникло множество проблем, а сейчас проект и вовсе свернули. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89131,https://t.me/dvhab_novosti/89131,"Обращение против повышения утильсбора подготовили депутаты Закдумы Депутаты Закдумы Хабаровского края подготовили письмо в адрес правительства РФ с просьбой пересмотреть решение о повышении утильсбора, которое повлечет за собой кратное удорожание автомобилей. По мнению краевых парламентариев, особенно негативно рост цен скажется именно на ДФО, где подавляющее большинство водителей ездят на машинах иностранного производства. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89132,https://t.me/dvhab_novosti/89132,Потоп образовался на Королева из-за прорыва трубы Причины прорыва уточняются. В нескольких домах была отключена холодная вода. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
dvhab_novosti/89096,https://t.me/dvhab_novosti/89096,"Снесена половина сгоревшего здания ХМТ Работы по сносу ведутся с 17 октября. Сейчас уже снесена первая половина здания, бывшее фойе, начат снос основного корпуса. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89115,https://t.me/dvhab_novosti/89115,"Набор массовки на съемку «Битвы экстрасенсов» в Хабаровске оказался фейком В социальных сетях появилась информация о наборе в Хабаровске массовки для съемки в знаменитом шоу «Битва экстрасенсов». Сообщалось, что тем, кого выберут, даже заплатят гонорар. Но на канале ТНТ предупредили, что в данном случае действуют мошенники. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89116,https://t.me/dvhab_novosti/89116,"Как сообщили в администрации Хабаровска, в районе островов Дачный и Кабельный возникло возгорание сухой растительности. В настоящее время ведется работа по локализации пожара. - К тушению оперативно привлечены дежурная смена городского поисково-спасательного отряда, поисково-спасательный отряд главного управления МЧС России, подразделения краевых спасательных служб, - отметили в мэрии города. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89117,https://t.me/dvhab_novosti/89117,"Подписи за теплую остановку в своем районе собирают жители новостроек Жители комплекса «Город 4212» собирают подписи под обращением к мэрии с просьбой поставить им теплую автобусную остановку. Район сильно продувается ветрами, поэтому под обычным навесом стоять очень некомфортно и холодно. А павильон с обогревом сильно бы выручил в холодный период. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
