msg_id,date_url,text
mash/68899,https://t.me/mash/68899,"Вы отдыхаете, а дежурные по Mash сегодня весь день работали, чтобы принести вам новости — скорее читайте. — ВСУ повредили плотину Белгородского водохранилища. Есть риск затопления жилых районов. — Три человека пострадали при взрыве газа в жилом доме в Сочи. Из-под завала вытащили маленького ребёнка, его увезли на скорой. За сутки до взрыва в одной из квартир произошла утечка газа. — Григорий Лепс обратился к медикам после трудного концерта во Владивостоке. Так отработал, что под угрозой будущие концерты. — Мигранты подрались на стройке ЖК в московской Новой Коммунарке. Участники задержаны, заведено уголовное дело. — Умер голос Роберта Де Ниро, Алена Делона и Энтони Хопкинса — Алексей Золотницкий. Ему было 79 лет. — Шеф-редактор Sputnik Азербайджан Евгений Белоусов вылетел из Баку после освобождения из-под стражи. — Картину ""Калифорния"" Ива Кляйна экей — большой синий прямоугольник высотой почти два метра и шириной почти четыре — продали на аукционе Christie's за рекордные €18,4 млн (1,7 млрд рублей). ❗ Подписывайся на Mash"
mash/68900,https://t.me/mash/68900,"Детская команда по спортивной гимнастике попала в ДТП в Самаре — пострадали шестеро, четверо из них дети. Автобус с 17 юными спортсменами и двумя взрослыми столкнулся с легковушкой, в ней было два человека. Все пострадавшие доставлены в больницу, состояние уточняется. На месте работают врачи и инспекторы ГИБДД, причины аварии устанавливаются. ❗ Подписывайся на Mash"
mash/68902,https://t.me/mash/68902,"""Колонка летала над тюрьмой: ""Русские, сдавайтесь"". Оборона женской колонии в Малой Локне, которая преграждала путь к Курской АЭС, вполне могла стать сюжетом для военного фильма. Отряд мотострелков несколько дней отражал атаку ВСУшников, а потом вызвал огонь на себя. Этот приказ отдал Герой России Александр Данилов с позывным Кремль. Он — новый герой подкаста ""Как это было"". В интервью Александр рассказал, как начиналось наступление на Херсонскую область, страшно ли вызывать огонь на себя и про ту самую встречу с президентом, который приехал к нему в больницу. Смотрите в VK Видео и слушайте в аудиоформате."
mash/68903,https://t.me/mash/68903,"Ядерные силы России находятся на самом высоком уровне в мире, заявил Путин. Президент съездил в командный пункт объединённой группировки войск — провёл совещание с Герасимовым и командирами направлений: — На недавней тренировке ядерных сил испытали новые образцы вооружений. Финальные тесты ракеты ""Буревестник"" завершены — она пролетела 14 тысяч км и продержалась в воздухе 15 часов. — Группировка ""Центр"" замкнула кольцо вокруг ВСУ под Красноармейском и Димитровом, ""Запад"" взял под контроль переправу через Оскол и подошёл к Купянску. — Сейчас в кольце может находиться около 10 тысяч украинских военных — примерно по пять тысяч в каждом из районов. — ""Запад"" продолжает освобождение Ямполя, а Волчанск уже под контролем на 70%. 😋 Подписывайся на Mash"
mash/68904,https://t.me/mash/68904,"Николай Дроздов уменьшился ещё на восемь сантиметров за последний год. Телеведущего продолжает сжимать остеопороз — кости деформируются, позвоночник оседает. Сейчас легенда ""В мире животных"" ростом всего 162 сантиметра — вместо прежних 180. Ранее болезнь уже укоротила профессора на десять сантиметров. 88-летний зоолог по-прежнему жалуется на сильные боли в суставах, общую слабость и деформацию спины. Кроме остеопороза, Дроздов борется и с онкологией — диагноз подтвердили в 2023 году. Он проходит курсы противоопухолевой терапии и наблюдается у врачей. ❗ Подписывайся на Mash"
mash/68905,https://t.me/mash/68905,"Хлеб по два-три ломтика в упаковке — новый тренд супермаркетов России. Микронарезки за символические 9 рублей сметают с полок — в такой фасовке батон всегда свежий, не успевает испортиться и не отправляется на помойку. По данным Mash, сейчас самое крупное производство мини-порций на Тамбовском хлебозаводе — который первым нащупал темку и теперь делает нарезку для магазинов по всей стране. Ломтики фасуют по два-три в плёнку и поставляют в крупные сети. Спрос растёт на 30% в месяц, очередь на заказы расписана на три месяца вперёд, заказать slice bread из-за ажиотажа невозможно. Цена упаковки — от 9 рублей. Со слов тамбовских хлебоделов, они решили позаботиться об одиноких людях — которые не успевают съесть целую буханку и вынуждены выбрасывать выпечку. Плюс — идею подкинул общемировой тренд на осознанность и адекватное потребление. Пока линия работает в тестовом режиме и даёт около 5% от общего объёма, но мощности готовы увеличить. К эксперименту подтянулись пекарни Москвы и Петербурга, но пока в тестовых масштабах. А тамбовские конкуренты, хоть и неохотно, но признают: идея выстрелила и ещё захватит рынок. ❗ Подписывайся на Mash"
mash/68906,https://t.me/mash/68906,"Двое предполагаемых грабителей Лувра задержаны во Франции — одного поймали в аэропорту Руасси, когда тот пытался сбежать в Алжир. Второго — в Сен-Дени в 9 км от Парижа. По данным Le Figaro, один из охранников Лувра мог оказать помощь ворам — предварительно, передал конфиденциальную информацию, которая помогла найти дыры в системе безопасности музея. В итоге преступники узнали: расположение камер наблюдения, график дежурств охраны и слабые местах сигналки. Они легко преодолели несколько уровней защиты. Местная полиция ищет других возможных сообщников. В галерее Наполеона грабители оставили 150+ улик — включая ДНК, отпечатки пальцев и другие следы. Они ограбили Лувр всего за 7 минут и ушли незамеченными. ❗ Подписывайся на Mash"
mash/68907,https://t.me/mash/68907,"Актриса Анна Уколова упала и рассекла руку в аэропорту Шереметьево. Со слов очевидцев, звезда российских сериалов сошла с рейса сильно подшофе, скандалила, материлась и еле стояла на ногах. По данным Mash, 47-летняя артистка прилетела из Калининграда, но дойти до такси у неё не получилось. Уколова постоянно падала и неудачно приземлилась на руку. Ей помогли две девушки, летевшие в том же самолете, — подняли и отправили медикам. Свидетели говорят, что актриса вела себя неадекватно — кричала на весь терминал матом и конфликтовала. Вероятно, потому, что пригубила в полёте — со слов других пассажиров, от неё попахивало алкоголем. 29 октября, несмотря на травму, Анна Викторовна выйдет на сцену ДК имени Зуева. Анна Уколова снималась в сериалах ""Домашний арест"", ""Престиж"", ""Трудные подростки"", ""Склифосовский"", она лауреат ТЭФИ. На наши звонки Уколова и её агент оперативно не ответили. ❗ Подписывайся на Mash"
mash/68908,https://t.me/mash/68908,"Нейросеть спасла питерского забулдыгу от алкогольной абстиненции — только искусственный интеллект смог убедить его обратиться к врачу. 27-летний Саня ушёл в запой — то ли жизненные неурядицы, то ли потому, что город впал в барическую депрессию: в СПб резко понизилось атмосферное давление, и солнца в ближайшие дни не предвидится. После пяти дней возлияний Александру стало сильно плохо: начались судороги, проблемы с дыханием, ум ослаб. Тогда петербуржец обратился — но не к врачу, а к чату жпт. Нейросеть посоветовала срочно звонить в скорую, у Сани начался алкогольный психоз, и парня положили в больницу. ИИсцеление ❗ Подписывайся на Mash"
mash/68909,https://t.me/mash/68909,"ВСУ третий день подряд атакуют дамбу и плотины белгородского водохранилища — предварительно, ударили ""Хаймарсами"" и дронами типа ""Дартс"". Из-за атаки есть риск подтопления приграничья. По данным Mash, сегодня после обеда резко упал уровень реки Северский Донец, а над водой виден дым. Если дамбу прорвет — самый большой ущерб ждет Волчанск в Харьковской области. В Белгородской области могут пострадать около 1000 человек — 20 местных уже переехали в пункт временного размещения, их дома охраняют добровольцы. ❗️ Подписывайся на Mash"
mash/68910,https://t.me/mash/68910,"Бесстрашного Шпака вместе со стажёром мини-Шпаком не пустили к Александру Петрову на презентации нового шоу — актёр усилил охрану и велел не пускать усатых с микрофонами. Но Шпак, в отличие от Петрова, не испугался и устроил разборку с секьюрити. Спойлер: игрушечный пистолет и ассистент не помогли, интервью не дали, а фамилия Петрова ныне в блокнотике Шпака. В репортаже — Николай Валуев рассказал, в ком сила и кто бы победил: Валуев или Карелин, Александр Белькович пообещал приготовить блюдо из голубя, прекрасная Юлия Михалкова из ""Уральских пельменей"" раскидала, чё по пельменям, а Денис Никифоров жёстко пояснил за кепарик. Полное видео — в МАХ."
mash/68911,https://t.me/mash/68911,"Ну как, отдохнули, выспались, силушки перед шестидневкой набрались? Пока вы уикэндили по полной, собрали главные новости дня: — Путин объявил о завершении решающих испытаний ракеты ""Буревестник"" — уникальной и не имеющей аналогов. — Больше 80 участников массовой драки в ЖК ""Прокшино"" в Новой Москве задержаны, на 19 — завели уголовное дело. — Рубль — самая успешная валюта 2025 года которая укрепилась к доллару на 40%, — глава РФПИ Кирилл Дмитриев. — Сербия предложила выступить посредником в мирных переговорах между Украиной и Россией — Fox News. — Первый прямой регулярный рейс из России на Филиппины после пандемии ковида был выполнен из Иркутска. — Люди начинают стареть в 25 лет, подтвердили в Сеченовском университете — процессы на клеточном уровне начинаются да, так рано. У человека закладываются основы хронических заболеваний, включая диабет и ожирение. — Двое грабителей Лувра задержаны — дерзкие воры пытались сбежать из страны. Одного хлопнули в аэропорту — он почти улетел в Алжир, второго — в пригороде Парижа. Силовики подозревают, что они были в сговоре с охраной галереи Наполеона. — США могут отказаться от введения 100% пошлин против Китая по итогам встречи Дональда Трампа и Си Цзиньпина — глава Минфина Скотт Бессент. — ВСУ нанесли удар по дамбе Белгородского водохранилища из РСЗО HIMARS. — Лукашенко призвал белорусов не настраивать себя на зарплату побольше, потому что никому никто ничего не даст. Нечего! — ChatGPT оказался лудоманом — ему выдали $10к и отправили торговать криптой — за неделю он слил $7200, проиграл 42 сделки из 44, но продолжил сливать, желая отыграться. ❗️ Подписывайся на Mash"
mash/68912,https://t.me/mash/68912,"Каждый третий мужчина в России не видит смысла в браке. Таковы данные совместного исследования Mash Room и Russian Field. Девушки чаще первыми подходят знакомиться, признаются в симпатии, доказывают серьёзность своих намерений. Держат в курсе, что бесконечно встречаться в их планы не входит и пора бы двигаться дальше. А затем между прочим скидывают в личку ссылку на помолвочное кольцо. Парадоксально, что при этом о женских страхах перед вступлением в брак говорят много и часто, а о мужских — почти ничего. Так почему представители сильного пола не спешат жениться? В какой момент мужчины решили, что женщины им не нужны? Или нужны, но совсем не так, как раньше? И главное — что со всем этим делать? Мы решили раз и навсегда разобраться в этом вопросе. Заколлабились с социологами из Russian Field, чтобы показать мужские страхи в цифрах, поболтали с доктором психологических наук и антропологом Надеждой Мазуровой о том, как на Руси появился институт брака и как 90-е превратили российскую семью в ""однополую"", обсудили с юристами Ильёй Титовым и Викторией Дергуновой, правда ли мужчины остаются крайними в делах судебных. А ещё нашли респондента, который поведал из первых уст, почему роман без брака — это оптимальный формат отношений. К каким выводами мы пришли в ходе расследования — читайте в новом лонгриде: https://mash.ru/letter/marriage-is-a-scam/"
mash/68913,https://t.me/mash/68913,"ВСУ пытаются массово атаковать Москву и область, за пару часов уничтожено 14 беспилотников, летевших на столицу. Взрывы в небе слышали в Домодедово, Подольске, Дубне, Раменском, Коммунарке, Троицке и Коломне. В аэропортах Жуковский и Домодедово (5 рейсов отменено, 6 перенесено) — введены ограничения на вылет и прилёт. UPD. Уничтожено ещё 7 беспилотников. UPD2. Сбито ещё 7 БПЛА, всего — 28. ❗️ Подписывайся на Mash"
mash/68914,https://t.me/mash/68914,"Яркий огненный след заметили в небе над Москвой — подписчики шлют видео в предложку и гадают, что это было. Похоже на метеорит, сгорающий в атмосфере. Явление было видно — из Видного, Дубны, Раменского, Жуковского, Люберец, Красногорска и Одинцово. ❗ Подписывайся на Mash"
mash/68916,https://t.me/mash/68916,"Зелёное свечение в небе — не пришельцы и не метеорит. Скорее всего, в атмосфере сгорел космический мусор/кусок спутника. Как говорят опрошенные нами эксперты, зелёный цвет даёт никель, а белый даёт магний — из них делают детали космической техники. Два этих материала — основные в космопромышленности. Скорость объекта была слишком низкой для метеорита, поэтому версия с космическим мусором — самая вероятная. ❗ Подписывайся на Mash"
mash/68917,https://t.me/mash/68917,"Футболиста ""Зенита"" Андрея Мостового пытались похитить в Петербурге прямо на улице. Несколько человек схватили его за руки и пытались затащить в машину, но спортсмен отбился — ему помог прохожий, который оказался рядом и вмешался. Через два дня в этом же месте преступники всё же довели задуманное до конца — похитили зятя депутата Госдумы. Сценарий тот же: нападение, силой усадили в автомобиль, а потом начали вымогать деньги, угрожая расправой. Мужчину заставили передать 2,5 миллиона наличными и пообещать остальное машинами через жену. После этого его отпустили. Заведены уголовные дела за похищение и разбой, все виновники задержаны. ❗️ Mash на спорте теперь в MAX"
mash/68879,https://t.me/mash/68879,"ЦБ отреагировал на обвал рынка скинов CS. Заявил, что рынок ножей в ""контре"" не регулирует. Зато мы ""регулируем"" — если пропустили, то разобрали что к чему тут. ❗️ Mash на спорте теперь в MAX"
mash/68880,https://t.me/mash/68880,"Массовый отстрел енотов начнётся в Краснодарском крае — пушистые милахи расплодились сверх нормы и вредят всему живому. Полоскуны переносят болезни (в том числе бешенство), поедают других животных и грабят людей. По данным Mash, численность полосатиков на территории региона подросла — там уже больше 7 тысяч особей. Что нарушает баланс эко-системы и меняет пищевые цепочки — страдают фауна, флора и люди. Местные власти приняли решение отстреливать плюшевых — другого способа бороться с ними нет. Еноты ведут себя как хищники в дикой природе — поедают рептилий, амфибий и мелких млекопитающих. Из-за них почти не осталось колхидских жаб и малоазиатских лягушек. Плюс конкурируют с другими видами — отбирают пищу у зверей. Полоскуны — носители бешенства, аскаридоза, лептоспироза, чумы плотоядных и столбняка. Помимо этого, хулиганы крушат на своём пути дачные участки, местообитания других животных, в том числе улья пчёл, грабят дома, разносят мусор, уничтожают посевы. Больше всего енотиков сейчас в Усть-Лабинском и Туапсинском районах, в норме — в Новороссийске, Геленджике, Северском и Крымском районах. enot kurwa ❗️ Подписывайся на Mash"
mash/68881,https://t.me/mash/68881,"Экстремал Николай Цибулько повторил величайший трюк в истории кино в горах Дагестана — прыгнул в пропасть на мотоцикле. Прямо как Том Круз в ""Миссия невыполнима-8"". Полное видево красотищщщщи загрузили в МАХ."
mash/68882,https://t.me/mash/68882,"Заключённый дерзко сбежал из-под конвоя в Казани — его сообщники подрезали служебную машину, вытащили мужчину и увезли. Всё произошло на Гвардейской улице, пока служебная машина ждала зелёный светофор. Неизвестные на чёрной Kia Rio подрезали фургон, вытащили товарища и скрылись. Беглец — бывший военнослужащий. Сейчас компашку ищет полиция. В городе объявлен план ""Перехват"". ❗️ Подписывайся на Mash"
mash/68883,https://t.me/mash/68883,"Сбежавший из-под конвоя в Казани — уклонист. Его везли со следственных действий в сопровождении сотрудников военной комендатуры. На Гвардейской улице служебное авто подрезали сообщники уклониста, освободили его и скрылись. ❗️ Подписывайся на Mash"
mash/68884,https://t.me/mash/68884,"Мужчина убит в Петербурге — его тело нашли в Малой Невке со следами выстрелов. Среди подозреваемых — потомки древних имперских аристократических фамилий. Есть нюанс: это случилось 1 января 1917 года, а убитый — Григорий Распутин, самый мистический старец в российской истории. Наши друзья из Mash Room очень тепло относятся к самым разным комнатам. И презентуют свой новаторский проект МЭШРУМТУР. Это — набор цифровых панорам 360° тех помещений и уголков, где буквально создавалась Россия. И первая панорама — квартира Распутина в Санкт-Петербурге на Гороховой улице, откуда старец вышел перед убийством, и куда больше никогда не возвращался. Показали все детали и провели полноценную иммерсивную экскурсию. Рассказали, что связывало Распутина с Романовыми, кто создавал ему репутацию развратника и как здесь замешаны англичане. Смотреть и образовываться ПО ЭТОЙ ССЫЛКЕ."
mash/68885,https://t.me/mash/68885,"Ну что, котятки, вот и отмучились — рабочая неделя подошла к концу. Если пропустили главные новости за день, то вот наш новенький дайджест: — ЦБ снизил ключевую ставку с 17% до 16,5% годовых — уже четвёртый раз за год. Темпы текущего роста цен остаются устойчивыми, а кредитная активность в последние месяцы усилилась. При этом инфляционные ожидания на 2026 год остаются высокими. — Еще одно от ЦБ: говорит, не регулирует рынок ножей в CS. Подробнее, что с ним произошло, разложили тут. — Скандального экс-мэра Ростова-на-Дону Алексея Логвиненко задержали сотрудники региональной ФСБ. Бывшего чиновника подозревают в превышении должностных полномочий. — Справка от психиатра может стать обязательной при продаже квартиры — чтобы защитить ваши денежки от бабок-скамерш и прочих мошенников, которые расторгают ДКП, ссылаясь на сумасшествие. — Невозможные 2к рублей штрафа заплатят родители школьницы из Калужской области — девочка выложила в соцсети украинский беспилотник и работу системы ПВО. Это первый случай в России с ребёнком. — Одесскую область впервые атаковали новые реактивные бомбы. — Спецпредставитель президента России Кирилл Дмитриев прилетел с официальным визитом в США — CNN со ссылкой на источники. — Disney обвинили в пропаганде ТРАДИЦИОННЫХ ценностей. Американцы назвали момент из мультика Verse, где мужчина держит за живот беременную женщину, ""отвратительной гетеропропагандой"". — На дефицит клоунов жалуются в России. Сегодня публика стала требовательнее и не реагирует на старые трюки, считает Народный артист Анатолий Марчевский. Хороший клоун — редкость, почти как ювелир ручной работы, грустят эксперты. ❗️ Подписывайся на Mash"
mash/68886,https://t.me/mash/68886,Взрыв прогремел в жилом доме на Тимирязева в Сочи. Предварительная причина — бытовой газ. На месте работают спасатели. Есть ли пострадавшие — пока неизвестно. ❤ Подписывайся на Kub Mash
mash/68887,https://t.me/mash/68887,"Среди завалов после взрыва в Сочи ищут маленького ребёнка. Также могла пострадать женщина. Предварительно, утечка газа произошла в квартире на пятом этаже. Жителей дома эвакуируют, район оцеплен. ❗️ Подписывайся на Mash"
mash/68888,https://t.me/mash/68888,"Ребёнка нашли под завалами и увезли на скорой. По словам жителей, газовое оборудование проверяли редко. За сутки до взрыва в одной из квартир произошла утечка газа, а работники пришли гораздо позже звонка жителей — днём, ближе к вечеру. При эвакуации все выбегали с сумками и чемоданами. UPD. Мужчина погиб, женщина госпитализирована с ушибами, ей помогают врачи. UPD2. Количество пострадавших увеличилось до трёх. Среди них 38-летняя женщина и мужчина около 45 лет — они находятся в тяжелом состоянии. ❗️ Подписывайся на Mash"
mash/68889,https://t.me/mash/68889,"Григорий Лепс срочно обратился в больницу — после своего насыщенного концерта во Владивостоке. Там он настолько красиво отработал, что ""серьёзно отравился"", лег под капельницу, отменил три ближайших концерта и все корпоративы. Под угрозой срыва весь тур по России. По данным Mash, после скандального концерта во Владивостоке 19 октября певец экстренно обратился к врачам из московской Боткинской больницы. Отменены корпоративы, гастроли приостановлены минимум до конца октября. Источники в окружении Лепса говорят, что ""отравление серьезное, состояние тяжёлое, ближайший концерт в Казани тоже может сорваться"". Сейчас артист проходит лечение в закрытом режиме — о госпитализации знает узкий круг. Площадки подтвердили отмену концертов, сославшись на плохое самочувствие исполнителя. Зрители же припоминают, что ранее он выходил на сцену ""не в лучшей форме"" и, малясь, бурагозил: матерился, шатался. ❗️ Подписывайся на Mash"
mash/68890,https://t.me/mash/68890,"Сбор ролевиков по ""Властелину колец"" в московском ЖК ""Прокшино"" в районе Коммунарки. Жители района сообщают, что рабочие с местных строек бегают с палками по улицам, но зачем — неизвестно. Успокаивать эльфов и хоббитов приехали три машины полиции и одна скорая. камбэк в 90-е ❗ Подписывайся на Mash"
mash/68891,https://t.me/mash/68891,"Пять человек, предварительно, пострадали в битве с палками и лопатами в Коммунарке — участники получили раны и ссадины разной степени тяжести. Кроме того разбиты машины местных жителей. Драка началась примерно в полдень на стройке ЖК ""Прокшино"" — специалисты что-то не поделили. В ход пошло всё: лопаты, палки и даже дорожные знаки. Увидев полицию, спорщики срочно ретировались — правоохранители ищут зачинщиков конфликта. UPD. Около 40 участников побоища в Коммунарке задержала полиция. Всем светит уголовное дело. ❗ Подписывайся на Mash"
mash/68893,https://t.me/mash/68893,"Ваши денежные чакры будут в восторге! Альфа-Банк начислит 10 тысяч рублей, если открыть счёт для инвестиций и ежемесячно покупать ценные бумаги на сумму от 1000 рублей. рабочие аффирмации"
